wdi_gdp_pcap,wdi_total_pop,wdi_unemployment,wdi_gdp_growth,wdi_resource_rents,wdi_oil_rents,wdi_life_expectancy,e_regionpol_6C,v2cltrnslw,country_text_id,v2xme_altinf,v2clacfree,v2clkill,v2clrspct,v2clfmove,v2clprptyw,v2svdomaut,v2xnp_regcorr,v2xpe_exlsocgr,v2csrlgrep,v2meharjrn,v2pepwrsoc,v2dlencmps,v2xel_frefair,v2elsnlsff,v2xdl_delib,v2xeg_eqdr,v2clpolcl,v2peedueq,v2peasbgen,v2smpolsoc,v2xpe_exlgender,v2clsocgrp,v2xpe_exlecon,v2cacamps,v2caassemb,v2caautmob,v2castate,v2csantimv,v2lginvstp,v2xcl_disc,v2elsuffrage,v2x_delibdem,v2xcl_rol,v2x_egaldem,v2x_elecreg,v2exrescon,v2elrsthos,v2svindep,v2x_pubcorr,v2x_execorr,v2elprescons,v2elprescumul,v2x_clphy,v2x_accountability,v2xcl_prpty,v2x_regime,v2xex_elecreg,v2x_mpi,v2strenarm,v2ex_hosw,v2peapssoc,e_regionpol,v2clacjust,v2clrelig,v2smorgviol,v2x_ex_hereditary,v2x_ex_military,v2x_ex_party,v2x_ex_direlect,v2x_ex_confidence,v2xpe_exlpol,v2meslfcen,v2x_clpriv,v2peasbegeo,v2regdur,v2x_libdem,v2cltort,v2csreprss,v2exagehos,v2xcl_dmove,v2xcl_slave,v2ellocgov,v2xcl_acjst,v2x_liberal,v2expathhs,v2x_egal,v2xlg_elecreg,cname,year,any_attacks,number_attacks_last_year
4854.38649618787,41563520,14,5.51379057418826,40.609902398822,40.2312783051026,71.576,3,-0.404,IRQ,0.866,-0.154,-1.291,-1.736,0.661,1.01,-0.427,0.877,0.839,0.597,-0.895,0.092,-1.642,0.354,-1.399,0.576,0.357,0.017,-0.227,-1.502,-2.482,0.873,0.252,0.825,1.107,-0.732,0.734,-1.191,0.662,0.758,0.367,100,0.268,0.315,0.183,1,-0.401,1,1,0.846,0.869,0,2,0.157,0.495,0.717,1,0,0.127,0.319,0,-0.168,3,-0.057,-0.751,-3.894,0,0.143,0.286,0,0.667,0.888,-0.33,0.533,-1.187,387,0.235,-1.54,1.072,1960,0.515,0.532,1,0.347,0.5,6,0.351,1,Iraq,2019,yes,644
75281.9215322169,4934340,4.95,5.2977280259237,0.0671703776701016,0.00192075459732704,82.7024390243903,5,3.057,IRL,0.95,2.816,2.932,2.526,2.281,2.456,1.587,0.027,0.05,2.367,2.835,2.085,1.15,0.936,2.257,0.906,0.848,2.9,2.424,3.022,0.34,0.044,1.672,0.068,-3.431,2.635,-1.438,-2.677,-1.228,2.012,0.978,100,0.799,0.977,0.785,1,2.493,1,1,0.02,0.022,8,8,0.976,1.744,0.926,3,1,0.822,0.627,0,3.009,5,2.74,2.474,0.178,0,0,0.15,0,0.667,0.033,2.859,0.936,2.183,29587,0.827,2.994,3.044,1941,0.91,0.855,1,0.978,0.938,7,0.881,1,Ireland,2019,yes,12
39591.3687578516,9054000,3.73,4.1561379889773296,0.189655855195189,0.00826237494176303,82.8048780487805,3,2.089,ISR,0.853,2.278,1.81,1.481,0.838,2.015,1.552,0.178,0.312,1.039,1.772,0.911,1.764,0.827,-0.037,0.729,0.803,1.147,0.663,1.713,-0.834,0.126,1.328,0.163,1.081,1.802,-1.509,-0.915,-0.67,2.404,0.838,100,0.528,0.895,0.566,1,1.618,1,1,0.112,0.235,0,3,0.871,1.2,0.874,3,0,0.55,0.328,0,1.364,3,1.972,2.161,-0.202,0,0,0.1,0,0.667,0.271,0.676,0.812,1.293,25798,0.623,1.591,0.966,1939,0.751,0.806,1,0.927,0.892,6,0.785,1,Israel,2019,yes,65
32114.2998563994,59729081,9.95,0.483198316597154,0.0824926231070219,0.055800623981932,83.4975609756098,5,1.78,ITA,0.868,2.074,2.319,1.313,2.701,2.461,1.916,0.098,0.039,2.445,2.045,2.464,2.305,0.941,-0.839,0.937,0.945,3.116,2.266,1.84,-0.966,0.057,1.697,0.054,0.356,2.281,-1.423,-1.887,-1.143,2.123,0.979,100,0.787,0.952,0.784,1,1.74,1,1,0.182,0.064,0,0,0.915,1.716,0.933,3,0,0.772,0.209,0,3.07,5,2.446,2.169,-0.214,0,0,0,0,1,0.027,1.3,0.944,2.095,25932,0.781,1.789,2.212,1941,0.944,0.723,1,0.98,0.92,6,0.926,1,Italy,2019,yes,8
5307.51035946818,2813773,4.99,0.892291653822227,0.364234398807819,0.213213396731904,71.767,2,1.707,JAM,0.931,2.741,1.38,1.501,2.023,2.079,1.419,0.136,0.113,2.512,1.582,1.968,1.665,0.87,-0.073,0.854,0.763,2.901,1.111,2.293,0.638,0.061,1.055,0.21,-1.364,1.422,-1.605,-1.487,-2.485,1.036,0.943,100,0.699,0.908,0.657,1,0.71,1,1,0.132,0.162,0,0,0.886,1.529,0.874,3,0,0.71,0.496,0,1.13,10,1.628,1.206,0.211,0,0.1,0.2,0,0.333,0.12,2.095,0.917,1.883,20601,0.711,2.216,2.383,1951,0.926,0.868,1,0.852,0.874,1,0.787,1,Jamaica,2019,no,0
36043.7844013365,126633000,2.35,-0.402169200910933,0.0932286615908601,0.00193344998804187,84.3563414634146,6,2.818,JPN,0.866,2.416,3.118,1.761,2,2.529,1.78,0.105,0.029,1.661,1.667,1.741,1.51,0.94,1.717,0.885,0.973,2.31,3.446,2.552,1.25,0.112,2.196,0.015,-1.326,2.664,-0.696,-1.076,-2.042,2.444,0.88,100,0.739,0.967,0.757,1,1.816,1,1,0.033,0.138,0,0,0.966,1.57,0.921,3,0,0.746,-0.604,0,2.783,6,3.308,2.582,1.675,0,0,0.25,0,1,0.029,0.987,0.935,2.125,24353,0.754,2.325,2.941,1960,0.932,0.849,1,0.968,0.905,4,0.912,1,Japan,2019,no,2
3909.25001726642,10698683,16.8,1.75123905880616,0.0428576620025569,7.87731412940435e-4,76.044,3,0.77,JOR,0.678,0.656,0.957,0.252,0.97,1.081,0.789,0.378,0.441,-0.18,-0.009,0.109,0.721,0.496,-2.103,0.611,0.734,1.345,0.884,0.762,-0.034,0.341,0.952,0.319,-0.759,0.267,0.398,0.564,-1.212,0.621,0.705,100,0.22,0.734,0.239,1,1.138,1,1,0.498,0.313,0,0,0.718,0.472,0.743,0,0,0,-0.703,1,0.881,3,2.051,-0.145,0.047,0.65,0.05,0,0,0,0.338,-0.418,0.651,-0.447,24471,0.241,0.808,0.299,1962,0.632,0.853,1,0.832,0.682,4,0.673,1,Jordan,2019,no,4
11402.7584159346,18513673,4.8,4.50000000091883,17.9259738525419,13.3329218324239,73.18,1,-0.155,KAZ,0.258,-0.143,1.145,-0.502,0.636,2.221,1.103,0.881,0.393,-0.812,0.155,-0.536,-0.479,0.302,0.737,0.346,0.708,-0.412,1.171,1.138,0.822,0.276,0.906,0.408,-0.09,-0.414,0.766,-0.095,-1.121,-0.991,0.468,100,0.13,0.57,0.191,1,-0.211,0,1,0.713,0.855,6,6,0.536,-0.299,0.871,1,1,0.02,-0.001,1,1.955,1,0.606,-0.299,0.684,0,0,0.25,1,0,0.228,-0.921,0.604,1.561,9877,0.116,-0.775,-0.273,1953,0.631,0.645,1,0.606,0.296,7,0.543,1,Kazakhstan,2019,yes,1
1653.82898526646,50951450,5.01,5.11415885767801,1.22718421158535,0.00284249270710658,62.943,4,1.036,KEN,0.858,1.095,-0.367,0.969,0.588,0.01,1.789,0.667,0.499,0.926,0.645,0.95,0.566,0.331,-0.334,0.839,0.484,1.592,0.557,0.8,-0.204,0.41,1.014,0.483,-0.37,1.994,-0.985,0.607,-0.773,1.549,0.841,100,0.404,0.67,0.301,1,0.699,1,1,0.543,0.667,11,12,0.523,0.815,0.534,1,1,0.198,0.774,1,-0.461,4,0.449,1.694,0.16,0,0.143,0.071,1,0,0.413,0.995,0.67,-0.414,5845,0.37,0.6,0.497,1961,0.679,0.71,1,0.671,0.743,7,0.57,1,Kenya,2019,yes,50
25777.568759752,4441100,2.213,-0.551959331708446,39.8386703389064,38.6553473115018,79.685,3,1.645,KWT,0.714,0.319,1.78,0.018,1.577,1.339,1.967,0.423,0.28,0.173,0.608,0.31,0.847,0.779,1.176,0.749,0.936,0.644,2.637,1.177,-0.626,0.473,-0.726,0.251,-0.848,0.026,-1.706,-0.912,-1.923,1.455,0.467,100,0.294,0.699,0.259,1,-0.025,1,1,0.504,0.396,0,0,0.752,0.557,0.693,0,0,0.05,-0.515,1,1.81,3,1.257,-0.259,0.62,0.688,0.125,0.062,0,0,0.228,0.264,0.555,0.797,9803,0.301,0.31,0.268,1929,0.577,0.289,0,0.765,0.764,4,0.639,1,Kuwait,2019,no,0
1226.82431150214,6456200,4.25,4.60062566646752,7.24320231053747,0.103713879600644,71.6,1,0.583,KGZ,0.661,0.852,1.164,0.359,1.864,1.986,0.736,0.732,0.319,-0.001,0.125,0.418,0.537,0.425,-0.73,0.541,0.645,1.133,0.622,1.025,-0.348,0.331,1.561,0.45,0.56,1.306,-0.374,-0.701,0.295,1.412,0.766,100,0.278,0.702,0.306,1,0.428,0,1,0.722,0.668,3,7,0.64,0.525,0.837,1,1,0.184,1.552,0,1.741,1,1.113,1.082,0.259,0,0,0.167,0,0.667,0.241,0.906,0.759,0.095,3109,0.321,-0.047,0.536,1958,0.649,0.793,1,0.569,0.661,7,0.62,1,Kyrgyzstan,2019,yes,0
2564.0196538036,7212053,3.364,5.4577350924848,3.10453941803438,0,68.138,6,-0.631,LAO,0.018,-1.993,-1.547,-0.737,-0.91,-0.43,1.586,0.695,0.493,-0.951,-2.745,-0.57,1.142,0.17,1.992,0.208,0.365,-1.708,-0.229,1.486,2.048,0.282,-0.694,0.483,0.549,-2.156,0.051,1.616,-1.403,0.749,0.089,100,0.066,0.184,0.123,1,0.31,1,1,0.683,0.615,0,0,0.132,-0.925,0.273,0,0,0,0.067,0.5,-0.042,7,0.438,-0.13,1.499,0,0,0.75,0,0.333,0.366,-2.59,0.249,-0.064,15735,0.099,-1.596,-1.073,1937,0.381,0.314,1,0.189,0.329,2,0.418,1,Laos,2019,no,0
15759.0818388809,1913822,6.31,0.587502383494098,1.18938805075522,0.0593681954347841,75.3878048780488,1,1.785,LVA,0.886,2.657,2.421,1.917,2.011,2.31,1.258,0.055,0.044,1.936,3.325,1.043,1.546,0.894,1.631,0.82,0.862,2.31,1.701,3.506,0.417,0.03,1.893,0.023,-2.448,2.681,-1.858,-1.891,-0.693,0.848,0.974,100,0.694,0.951,0.718,1,2.136,1,1,0.114,0.037,0,0,0.959,1.548,0.906,3,0,0.735,0.592,0,2.413,1,2.903,2.171,2.325,0,0,0,0,1,0.024,2.007,0.937,1.996,9994,0.748,2.774,2.652,1955,0.923,0.946,1,0.908,0.906,6,0.855,1,Latvia,2019,no,0
8081.74334362085,5781907,11.3,-6.91492472851026,0.00131340504601898,0,79.236,3,0.076,LBN,0.829,0.662,1.372,-1.027,1.491,1.042,-0.202,0.741,0.478,1.646,0.133,1.064,-0.508,0.337,-2.074,0.641,0.489,1.475,0.145,0.228,-1.749,0.571,0.782,0.582,0.872,1.681,-0.906,-0.369,1.713,0.195,0.692,100,0.309,0.626,0.24,1,-0.051,1,1,0.795,0.728,0,0,0.721,0.514,0.708,1,0,0.169,0.083,0,0.537,3,0.009,1.099,-1.55,0,0.1,0.1,0,1,0.497,0.378,0.682,0.985,4997,0.271,0.426,0.846,1935,0.522,0.558,1,0.655,0.533,6,0.454,1,Lebanon,2019,yes,7
1033.37116391748,2225702,16.88,-1.41799383085205,3.73425482845294,0,54.173,4,1.427,LSO,0.756,1.244,0.371,0.374,1.674,0.613,0.932,0.372,0.3,2.023,0.581,1.158,1.67,0.673,0.646,0.778,0.786,1.628,1.751,1.176,-1.087,0.384,1.336,0.351,0.348,1.032,1.731,3.079,-1.188,1.511,0.788,100,0.497,0.773,0.485,1,0.875,1,1,0.595,0.348,0,0,0.588,1.035,0.706,2,0,0.434,0.327,0,0.864,4,1.533,2.352,-0.305,0.125,0.125,0.375,0,0.667,0.568,1.324,0.846,-0.589,9404,0.491,0.371,1.472,1963,0.76,0.865,1,0.714,0.765,4,0.755,1,Lesotho,2019,no,0
644.162065213927,4985289,3.067,-2.46729763532686,14.2604895547102,0,61.104,4,0.493,LBR,0.794,2.327,1.391,-0.248,2.4,1.631,1.19,0.842,0.625,1.539,1.16,1.574,0.983,0.605,-0.47,0.584,0.262,0.253,-0.806,0.016,-0.706,0.466,1.142,0.669,0.289,0.411,0.279,0.852,-0.44,0.91,0.84,100,0.407,0.762,0.402,1,0.14,0,1,0.786,0.776,6,27,0.776,1.002,0.779,2,1,0.429,0.02,1,-1.351,4,1.016,1.12,0.917,0,0.25,0.125,1,0.333,0.682,1.834,0.861,-2.139,4730,0.444,0.94,1.748,1966,0.825,0.871,1,0.608,0.666,7,0.58,1,Liberia,2019,no,1
9278.27171027451,6569088,18.974,-11.1956945908638,34.4990280272661,32.7515623093831,72.463,3,-2.445,LBY,0.767,-1.171,-1.583,-2.636,-0.282,0.864,-1.059,0.701,0.626,0.077,-0.106,1.382,0.114,0,-1.543,0.664,0.356,-0.515,0.312,-0.158,-1.405,0.679,-0.678,0.452,3.372,0.532,1.62,-0.944,1.035,1.141,0.411,100,0.238,0.1,0.188,0,-0.789,1,1,0.888,0.639,0,0,0.149,0.331,0.595,0,0,0,-0.558,1,0.455,3,0.66,-1.807,-2.235,0,0.417,0.083,0,0.667,0.587,0.187,0.247,-0.345,2687,0.15,-1.372,1.014,1960,0.212,0.245,1,0.091,0.38,6,0.502,0,Libya,2019,yes,70
17256.4081521908,2794137,6.26,4.6656783812234,0.334182488318804,0.0168744393867326,76.2829268292683,1,1.291,LTU,0.94,1.672,2.883,1.357,2.024,2.885,1.772,0.07,0.028,2.322,3.215,2.681,1.326,0.928,1.206,0.808,0.894,3.397,1.937,3.393,1.291,0.033,2.157,0.06,-2.397,2.674,-1.874,-3.251,-1.046,2.039,0.829,100,0.68,0.942,0.712,1,2.708,1,1,0.087,0.04,12,12,0.967,1.517,0.941,2,1,0.725,-0.02,0,3.018,1,1.683,1.937,2.319,0,0,0.143,0,0.667,0.025,2.118,0.938,1.721,9532,0.761,2.6,2.217,1964,0.927,0.897,1,0.923,0.939,7,0.862,1,Lithuania,2019,no,1
107350.626687276,620001,5.59,2.9158479150005,0.00887356762506664,0,82.6390243902439,5,2.892,LUX,0.947,2.679,2.39,3.129,2.411,2.63,1.603,0.01,0.094,2.341,2.04,3.101,1.837,0.954,1.994,0.965,0.969,2.843,3.15,1.917,2.374,0.093,3.204,0.034,-2.312,3.041,-1.773,-1.087,-2.726,2.223,0.956,100,0.836,0.979,0.828,1,2.306,1,1,0.021,0.009,0,0,0.963,1.735,0.933,3,0,0.811,1.408,0,1.979,5,3.376,1.973,0.994,0,0,0.143,0,0.667,0.017,2.136,0.94,1.591,27140,0.801,2.934,2.825,1955,0.918,0.872,1,0.988,0.91,4,0.956,1,Luxembourg,2019,no,0
478.926961352974,27533134,1.762,4.41123212909589,4.7078522848274,0.0932709055863001,65.882,4,-0.1,MDG,0.734,0.962,0.816,-0.538,0.824,1.858,0.902,0.748,0.704,1.465,0.37,0.659,-0.168,0.421,-1.119,0.54,0.122,1.057,-2.292,0.3,-0.889,0.491,0.686,0.833,0.904,0.47,-1.617,-1.88,0.789,-0.003,0.719,100,0.308,0.616,0.223,1,0.096,1,1,0.723,0.638,4,15,0.682,0.671,0.887,1,1,0.249,0.344,1,-0.418,4,-0.112,1.093,0.831,0,0.25,0,1,0.667,0.554,0.924,0.753,-1.003,1801,0.269,0.664,1.865,1974,0.729,0.55,1,0.465,0.449,7,0.334,1,Madagascar,2019,no,0
573.400114038594,18867337,4.924,5.44818133617287,4.24376277062568,0,64.119,4,1.937,MWI,0.792,1.067,1.462,-0.06,2.042,1.327,1.599,0.774,0.48,1.624,0.851,0.611,1.792,0.374,0.559,0.696,0.236,0.602,-0.875,1.103,1.182,0.476,1.252,0.632,-0.352,0.697,-1.001,1.261,-0.209,2.465,0.927,100,0.357,0.846,0.277,1,0.022,1,1,0.69,0.822,6,6,0.824,0.865,0.751,1,1,0.224,1.55,1,0.765,4,1.319,1.57,1.117,0,0.25,0.125,1,0,0.537,1.215,0.846,-0.386,8995,0.413,1.317,0.892,1940,0.83,0.785,1,0.834,0.83,7,0.489,1,Malawi,2019,no,5
11114.5605305734,32804020,3.26,4.41318742129586,6.19635932474839,1.83020222238435,75.76,6,0.245,MYS,0.559,0.415,2.028,0.516,0.395,1.203,1.638,0.284,0.493,0.865,1.254,-0.15,0.44,0.47,-0.747,0.726,0.893,0.933,2.23,0.26,0.234,0.432,0.379,0.381,1.555,0.697,0.583,0.112,0.932,-0.304,0.618,100,0.367,0.708,0.35,1,1.042,1,1,0.293,0.285,0,0,0.802,0.529,0.721,1,0,0.226,1.354,0,0.823,7,0.951,-0.275,0.047,0.083,0,0.417,0,0.333,0.325,0.852,0.67,0.742,235,0.335,0.547,0.989,1959,0.807,0.662,1,0.758,0.648,3,0.68,1,Malaysia,2019,yes,2
10888.6445657569,504508,4.56,7.29833575359473,0.00274890529404401,0,80.116,6,1.089,MDV,0.748,1.067,1.824,0.138,1.109,0.82,1.655,0.42,0.227,0.631,1.517,0.972,1.292,0.626,0.987,0.709,0.594,1.488,0.515,0.588,0.371,0.439,1.675,0.213,0.995,1.51,-1.462,-0.963,-0.375,1.217,0.889,100,0.443,0.67,0.407,1,1.728,0,1,0.335,0.377,14,14,0.856,0.892,0.655,2,1,0.386,1.453,1,1.071,8,1.222,-2.417,-1.352,0,0.1,0.1,1,0.333,0.341,0.771,0.569,0.177,3702,0.426,1.376,1.3,1962,0.633,0.759,1,0.613,0.679,7,0.637,1,Maldives,2019,yes,1
779.326624981433,20567424,2.345,4.75616080770808,7.85842877214771,0,59.664,4,0.825,MLI,0.79,1.895,1.191,-0.676,1.278,1.277,1.013,0.742,0.496,1.794,0.889,0.605,1.094,0.421,-1.648,0.802,0.203,0.733,-1.157,-0.255,-0.751,0.645,1.475,0.652,0.748,1.219,0.981,0.642,1.04,-0.889,0.868,100,0.43,0.699,0.323,1,0.624,1,1,0.753,0.697,4,12,0.761,0.728,0.729,2,1,0.281,1.481,1,0.537,4,1.817,0.471,-0.514,0,0.333,0.167,1,0.333,0.537,1.513,0.746,-0.788,1944,0.328,0.963,1.174,1945,0.777,0.566,1,0.694,0.552,7,0.546,1,Mali,2019,yes,139
29003.5818128032,504062,3.62,7.05872728924383,0,0,82.8585365853659,5,1.342,MLT,0.849,1.246,0.616,1.116,2.203,2.156,1.167,0.375,0.087,2.233,0.555,1.685,1.372,0.885,2.073,0.804,0.934,1.92,2.213,2.004,-1.158,0.081,1.504,0.08,1.593,2.743,-1.35,-2.803,-1.916,-0.685,0.841,100,0.625,0.887,0.659,1,1.019,1,1,0.174,0.47,0,0,0.816,1.162,0.87,2,0,0.644,1.477,0,2.925,5,2.24,1.947,0.223,0,0,0.143,0,0.667,0.279,0.876,0.89,1.792,16089,0.584,2.092,2.022,1942,0.752,0.891,1,0.902,0.723,6,0.853,1,Malta,2019,no,0
1635.83999676974,4383849,10.42,3.14100486953089,2.61191416207025,0,65.687,4,-0.04,MRT,0.736,1.184,2.016,-0.146,0.437,1.268,1.398,0.744,0.856,-0.484,1.138,-0.634,0.973,0.411,-1.166,0.695,0.216,-0.886,-2.22,-0.555,-1.178,0.671,-1.167,0.901,-0.804,-0.008,2.129,1.679,0.259,-2.024,0.807,100,0.317,0.514,0.142,1,0.772,0,1,0.757,0.729,3,12,0.8,0.342,0.736,1,1,0.152,1.289,0.5,0.647,4,-0.974,-1.173,0.305,0,0.333,0.167,0.5,0,0.818,0.217,0.501,-1.431,122,0.174,0.579,0.651,1956,0.683,0.367,1,0.294,0.299,7,0.212,1,Mauritania,2019,no,0
10956.9450226163,1265985,6.33,2.89128499346516,0.00235978741871314,0,74.2358536585366,4,1.151,MUS,0.907,1.285,2,0.496,2.347,1.75,0.622,0.609,0.156,1.356,1.377,1.217,0.347,0.821,1.681,0.88,0.895,2.49,1.828,2.105,0.516,0.098,2.289,0.09,0.401,1.659,-0.903,0.737,0.294,2.053,0.942,100,0.618,0.886,0.593,1,1.411,1,1,0.369,0.663,0,0,0.912,1.178,0.803,2,0,0.55,1.432,0,2.762,4,2.129,1.76,-1.287,0,0,0.25,0,0.667,0.158,1.049,0.872,1.999,18556,0.615,2.035,1.467,1959,0.835,0.846,1,0.884,0.865,6,0.829,1,Mauritius,2019,no,0
10226.2313328256,125085311,3.48,-0.278148781271128,2.09126302062882,1.58229584530394,74.202,2,-0.109,MEX,0.83,1.8,0.576,0.001,2.053,1.77,1.895,0.511,0.454,1.27,0.232,1.249,1.055,0.77,-0.96,0.527,0.361,1.188,-0.686,0.375,-1.614,0.498,-0.254,0.67,1.37,2.085,0.463,-0.981,-1.557,-0.892,0.919,100,0.403,0.62,0.388,1,0.835,1,1,0.507,0.43,19,20,0.5,1.035,0.838,2,1,0.496,1.094,1,-0.112,2,-0.026,1.253,0.593,0,0.214,0,1,0.667,0.26,0.844,0.853,0.259,6756,0.433,-0.507,1.571,1953,0.891,0.681,1,0.335,0.586,7,0.501,1,Mexico,2019,yes,31
3439.12963997156,2664224,1.5,3.5523140853476,0.249756859922812,0.0102511321031361,70.935,1,0.767,MDA,0.653,0.703,1.797,0.694,1.657,2.655,0.685,0.677,0.223,1.279,1.473,1.191,0.607,0.657,-0.315,0.587,0.676,1.655,1.298,1.886,0.211,0.113,1.542,0.228,0.136,1.128,-0.684,-0.569,1.055,0.981,0.888,100,0.396,0.821,0.42,1,0.61,0,1,0.709,0.673,5,5,0.818,0.873,0.935,2,1,0.406,-0.158,0,1.854,1,1.008,1.017,2.088,0,0,0.25,0,0.667,0.208,0.497,0.861,0.364,8922,0.463,0.95,2.095,1975,0.865,0.677,1,0.733,0.737,7,0.646,1,Moldova,2019,no,0
4385.11167680522,3232430,5.736,5.60224422064255,14.7739570464507,1.44391721947301,71.822,1,0.484,MNG,0.757,1.445,3.005,0.877,2.346,2.618,0.548,0.637,0.241,1.762,1.443,0.811,0.567,0.663,-0.849,0.822,0.688,1.542,0.983,1.644,0.71,0.189,2.678,0.318,-0.013,2.022,-1.728,-1.275,-2.036,1.763,0.974,100,0.537,0.855,0.48,1,1.474,1,1,0.613,0.569,8,8,0.914,1.127,0.934,2,1,0.471,1.335,0,0.892,1,1.399,1.667,1.128,0,0,0.062,0,0.667,0.207,1.355,0.886,0.202,9819,0.534,1.114,1.402,1963,0.78,0.799,1,0.72,0.808,7,0.706,1,Mongolia,2019,no,0
7684.18397197185,622028,15.13,4.06294499167197,0.616491593549262,0,76.6829268292683,1,1.219,MNE,0.696,0.74,1.622,1.078,1.268,2.035,1.834,0.704,0.362,0.665,0.43,0.208,1.547,0.352,-0.571,0.723,0.854,0.79,1.923,1.028,-2.475,0.332,1.51,0.218,1.348,2.153,0.505,-1.167,-0.159,0.331,0.861,100,0.359,0.864,0.36,1,1.627,1,1,0.311,0.722,6,6,0.856,0.645,0.908,1,1,0.203,1.521,0,2.084,1,1.615,0.098,0.366,0,0,0.25,0,0.667,0.567,0.69,0.852,1.238,4592,0.363,1.601,1.665,1962,0.906,0.892,1,0.812,0.726,7,0.723,1,Montenegro,2019,no,0
3355.61328125,36304408,9.668,2.89097476137077,0.321780512925498,0.00137237053657597,74.27,3,-0.242,MAR,0.626,0.457,1.726,-0.58,1.319,1.343,1.121,0.372,0.378,-1.514,0.157,0.727,0.704,0.462,-0.851,0.71,0.39,1.957,-0.709,0.855,1.033,0.394,1.383,0.381,-0.498,-0.329,0.261,-0.063,0.506,0.85,0.623,100,0.249,0.683,0.189,1,0.498,1,1,0.71,0.286,0,0,0.759,0.391,0.82,0,0,0,-0.053,1,0.761,3,1.249,-1.16,0.071,0.7,0.1,0,0,0,0.332,0.064,0.557,0.52,22949,0.243,0.418,-0.541,1963,0.549,0.752,1,0.857,0.689,4,0.514,1,Morocco,2019,no,0
608.96362492754,30285595,3.708,2.31780739722586,12.6767242973038,0.0821437604923504,61.166,4,0.002,MOZ,0.714,-0.004,-0.493,-0.304,1.204,0.814,1.004,0.608,0.496,2.036,0.507,1.18,-0.544,0.244,-1.589,0.559,0.288,0.253,-0.771,1.405,-0.805,0.303,1.199,0.569,-0.629,0.515,-1.506,-0.214,-0.407,-0.133,0.581,100,0.263,0.55,0.251,1,0.533,1,1,0.705,0.702,6,6,0.444,0.38,0.466,1,1,0.122,0.151,1,-0.888,4,0.664,1.75,1.212,0,0.25,0.083,1,0,0.59,0.683,0.705,-0.767,15895,0.259,0.171,0.854,1959,0.677,0.661,1,0.507,0.553,7,0.529,1,Mozambique,2019,yes,133
1434.43226265296,53040212,0.41,6.57911006765414,5.88188183004994,0.101384700071059,66.61,6,0.444,MMR,0.752,0.26,0.363,0.722,-0.365,0.49,1.195,0.321,0.688,0.065,0.589,0.329,0.77,0.507,-0.814,0.72,0.33,-1.226,-0.57,0.843,-0.779,0.481,-1.484,0.541,0.486,0.789,-0.212,-1.187,0.353,0.82,0.734,100,0.341,0.499,0.257,1,0.592,1,1,0.372,0.284,0,0,0.577,0.594,0.447,1,0,0.177,-0.454,1,-0.808,7,1.124,-0.462,-0.982,0,0.333,0.417,0,0,0.649,0.52,0.352,-0.641,1150,0.267,0.28,1.139,1951,0.393,0.47,1,0.647,0.523,6,0.498,1,Myanmar (Burma),2019,yes,90
4596.61957617524,2446644,19.957,-0.839154686169735,1.43731396410693,0,63.075,4,1.657,NAM,0.826,2.029,2.395,2.363,1.994,1.298,1.663,0.31,0.389,1.569,1.02,0.859,0.805,0.725,0.369,0.716,0.271,1.6,-0.685,1.384,0.695,0.315,0.846,0.485,-0.054,1.843,-2.006,1.31,-0.45,0.452,0.851,100,0.493,0.888,0.396,1,0.883,1,1,0.343,0.374,6,6,0.889,0.934,0.789,2,1,0.483,1.36,1,1.068,4,0.712,2.219,1.776,0,0.214,0.286,1,0.667,0.424,1.389,0.852,-0.004,10521,0.522,1.291,2.016,1941,0.826,0.709,1,0.814,0.772,7,0.525,1,Namibia,2019,no,0
1061.48627772395,28832496,10.64,6.65705543110467,0.446189344690663,0,69.558,6,0.937,NPL,0.709,1.06,1.428,0.64,0.841,0.32,1.473,0.646,0.37,1.674,1.098,1.32,1.155,0.625,-0.221,0.638,0.311,0.196,-1.148,1.259,-1.989,0.32,1.322,0.269,1.175,0.687,-1.115,-0.714,-0.433,1.614,0.812,100,0.406,0.739,0.388,1,0.486,1,1,0.691,0.607,0,0,0.777,0.975,0.65,2,0,0.387,0.788,0,-0.819,8,1.21,0.732,-1.079,0,0,0.111,0,1,0.373,1.05,0.684,-0.623,3869,0.463,0.916,1.167,1961,0.693,0.661,1,0.808,0.758,6,0.596,1,Nepal,2019,yes,200
48443.7320540283,17344874,3.38,1.95558841574046,0.218267467639851,0.0211765776530471,82.1121951219512,5,2.686,NLD,0.932,1.801,2.501,2.244,1.618,2.651,1.784,0.012,0.021,1.754,1.957,1.368,2.986,0.971,2.124,0.943,0.942,2.69,1.717,3.069,-0.015,0.042,2.522,0.015,-0.974,3.229,-1.648,-3.165,-0.783,2.627,0.923,100,0.809,0.97,0.785,1,3.072,1,1,0.022,0.015,0,0,0.977,1.746,0.936,3,0,0.796,1.402,0,3.367,5,2.274,2.421,-0.516,0,0,0.05,0,1,0.018,1.412,0.922,2.274,26903,0.824,3.419,1.977,1967,0.927,0.822,1,0.967,0.962,4,0.906,1,Netherlands,2019,yes,4
