wdi_gdp_pcap,wdi_total_pop,wdi_unemployment,wdi_gdp_growth,wdi_resource_rents,wdi_oil_rents,wdi_life_expectancy,e_regionpol_6C,v2cltrnslw,country_text_id,v2xme_altinf,v2clacfree,v2clkill,v2clrspct,v2clfmove,v2clprptyw,v2svdomaut,v2xnp_regcorr,v2xpe_exlsocgr,v2csrlgrep,v2meharjrn,v2pepwrsoc,v2dlencmps,v2xel_frefair,v2elsnlsff,v2xdl_delib,v2xeg_eqdr,v2clpolcl,v2peedueq,v2peasbgen,v2smpolsoc,v2xpe_exlgender,v2clsocgrp,v2xpe_exlecon,v2cacamps,v2caassemb,v2caautmob,v2castate,v2csantimv,v2lginvstp,v2xcl_disc,v2elsuffrage,v2x_delibdem,v2xcl_rol,v2x_egaldem,v2x_elecreg,v2exrescon,v2elrsthos,v2svindep,v2x_pubcorr,v2x_execorr,v2elprescons,v2elprescumul,v2x_clphy,v2x_accountability,v2xcl_prpty,v2x_regime,v2xex_elecreg,v2x_mpi,v2strenarm,v2ex_hosw,v2peapssoc,e_regionpol,v2clacjust,v2clrelig,v2smorgviol,v2x_ex_hereditary,v2x_ex_military,v2x_ex_party,v2x_ex_direlect,v2x_ex_confidence,v2xpe_exlpol,v2meslfcen,v2x_clpriv,v2peasbegeo,v2regdur,v2x_libdem,v2cltort,v2csreprss,v2exagehos,v2xcl_dmove,v2xcl_slave,v2ellocgov,v2xcl_acjst,v2x_liberal,v2expathhs,v2x_egal,v2xlg_elecreg,cname,year,any_attacks,number_attacks_last_year
39607.8789270066,5090200,4.6,-0.653921432098016,1.27246721100633,0.0439077405671644,82.2560975609756,5,2.578,NZL,0.896,2.543,3.251,2.933,0.702,2.732,1.885,0.008,0.067,2.456,2.127,1.063,2.119,0.965,2.334,0.837,0.936,2.54,2.317,1.988,1.707,0.044,2.049,0.097,-2.324,2.501,-1.747,-1.745,-1.735,1.937,0.982,100,0.76,0.969,0.792,1,3.144,1,1,0.005,0.015,0,0,0.988,1.77,0.94,3,0,0.827,1.393,0,2.417,5,2.113,2.772,1.396,0,0,0.071,0,0.667,0.032,2.054,0.921,1.318,46123,0.837,3.424,2.602,1954,0.955,0.701,1,0.955,0.948,1,0.885,1,New Zealand,2020,no,12
1904.27888558464,6755895,6.276,-1.7662584519904,1.65812864181366,0.0084343580954292,71.795,2,-2.108,NIC,0.5,-2.27,-1.171,-1.776,-0.861,1.293,1.78,0.939,0.818,-0.5,-1.436,-0.896,-0.935,0.223,-0.733,0.019,0.212,-0.918,-1.213,0.085,-1.384,0.603,-1.243,0.643,2.125,-1.328,1.487,1.292,-0.034,-2.483,0.083,100,0.03,0.184,0.109,1,-2.419,1,1,0.941,0.937,6,23,0.126,-0.744,0.755,1,1,0.014,0.123,1,-1.009,2,0.175,0.542,-1.353,0,0.188,0.062,1,0,0.862,-0.054,0.451,-0.499,460,0.048,-2.136,-1.52,1945,0.383,0.724,1,0.119,0.08,7,0.289,1,Nicaragua,2020,no,3
519.696077796015,24333639,0.657,3.55064109384932,5.56826403591678,0.393738499216623,61.451,4,1.525,NER,0.836,1.876,1.563,1.004,1.012,0.36,0.023,0.513,0.301,0.555,1.528,1.21,1.159,0.52,-1.814,0.935,0.311,0.331,-1.025,1.23,-0.576,0.294,1.925,0.328,-0.931,0.007,0.257,0.364,0.73,1.952,0.825,100,0.506,0.776,0.369,1,1.454,1,1,0.547,0.491,5,15,0.834,0.955,0.563,2,1,0.322,-0.075,1,1.082,4,1.713,0.974,0.592,0.062,0.375,0.062,1,0,0.292,0.906,0.694,-0.593,3190,0.396,1.379,0.627,1952,0.795,0.64,1,0.743,0.679,7,0.622,1,Niger,2020,yes,35
2401.1834151547,208327405,5.633,-1.79425308274458,5.07484002483035,3.31241719212516,52.887,4,0.863,NGA,0.881,2.395,-0.649,-0.717,1.584,0.909,1.897,0.911,0.57,1.599,0.593,0.933,-0.28,0.415,-0.886,0.614,0.227,1.37,-1.597,-0.533,-1.595,0.583,1.006,0.683,-0.816,-0.47,0.791,-0.7,1.815,1.162,0.902,100,0.355,0.653,0.296,1,0.48,1,1,0.91,0.899,6,9,0.304,0.895,0.733,2,1,0.285,1.266,1,0.615,4,0.88,1.092,0.294,0,0.167,0.056,1,0.667,0.732,1.504,0.813,-1.087,7521,0.362,-0.765,0.571,1942,0.788,0.855,1,0.728,0.624,7,0.476,1,Nigeria,2020,yes,478
5067.21588735157,2072531,16.55,-6.11088671102702,0.144963330218282,0,74.3951219512195,1,0.952,MKD,0.735,1.52,2.275,-0.14,1.381,1.4,1.784,0.671,0.116,1.213,0.729,0.934,0.788,0.657,-1.127,0.714,0.681,2.191,0.588,1.905,-1.637,0.173,1.232,0.196,1.207,1.397,-1.383,-0.801,-0.9,0.618,0.764,100,0.445,0.786,0.404,1,0.642,1,1,0.491,0.661,11,11,0.858,0.855,0.818,2,1,0.39,0.978,0,2.376,1,1.071,1.178,-1.304,0,0,0.111,0,0.667,0.311,0.11,0.806,0.985,10341,0.405,0.96,2.505,1963,0.788,0.818,1,0.675,0.632,7,0.627,1,North Macedonia,2020,no,0
75287.2059530897,5379475,4.42,-1.2781717845226,4.18128689630728,3.22981815901586,83.209756097561,5,2.71,NOR,0.949,3.195,3.237,3.23,0.355,2.133,1.4,0.006,0.017,1.609,2.963,2.188,3.417,0.964,2.126,0.988,0.987,3.017,3.475,3.321,0.899,0.019,3.104,0.014,-1.909,2.76,-1.957,-1.458,-2.166,2.834,0.913,100,0.87,0.957,0.858,1,2.34,1,1,0.014,0.012,0,0,0.987,1.901,0.928,3,0,0.837,0.041,0,3.453,5,3.224,2.688,0.443,0,0,0,0,1,0.013,2.52,0.83,1.984,27265,0.856,3.421,2.779,1937,0.701,0.846,1,0.935,0.965,4,0.971,1,Norway,2020,no,2
17662.242841682,4543399,2.94,-3.37971439992238,18.8866635649826,14.994277961787,74.757,3,-0.039,OMN,0.081,-0.681,1.327,0.963,0.759,0.68,2.045,0.262,0.545,-0.427,-1.198,0.501,1.002,0.685,0.678,0.15,0.88,0.697,1.59,-0.383,1.576,0.741,0.646,0.42,-2.795,-1.116,-1.592,0.233,-1.23,-0.532,0.299,100,0.058,0.614,0.186,1,1.141,1,1,0.328,0.333,0,0,0.725,-0.282,0.626,0,0,0,1.544,1,0.768,3,1.073,0.001,1.954,0.6,0.1,0,0,0,0.251,-1.732,0.47,0.206,98979,0.136,0.515,-1.094,1955,0.461,0.386,1,0.702,0.43,4,0.607,1,Oman,2020,no,0
1578.42963292881,227196741,6.215,-1.27408744338709,1.12387026995965,0.159470063577414,66.269,6,-0.837,PAK,0.775,-0.801,-0.093,-1.557,-0.138,1.091,0.885,0.826,0.272,0.791,-1.126,0.158,-0.551,0.342,-0.8,0.804,0.135,1.316,-1.856,1.338,-0.646,0.346,0.253,0.415,-0.675,1.674,-0.919,-0.576,-0.119,0.778,0.594,100,0.344,0.302,0.156,1,1.023,0,1,0.696,0.758,1,1,0.387,0.536,0.694,1,1,0.126,1.519,0,0.379,8,-0.758,-1.491,-1.306,0,0.389,0.278,0,0.667,0.217,0.727,0.413,1.033,4152,0.267,-0.644,-0.247,1949,0.361,0.587,1,0.308,0.589,6,0.279,1,Pakistan,2020,yes,294
2922.46801084844,4803269,25.89,-11.3184661065134,0,0,74.403,3,0.661,PSE,0.442,1.244,0.993,0.255,0.092,1.414,-0.747,0.321,0.579,-0.556,0.081,0.301,1.735,0,-0.139,0.628,0.638,-0.671,0.611,1.009,-1.651,0.482,1.166,0.431,-0.669,-0.342,-2.151,1.227,0.177,-0.916,0.702,100,0.223,0.727,0.215,0,-0.053,1,0,0.225,0.376,2,2,0.757,0.227,0.776,1,1,0,1.143,0.5,0.184,3,1.293,1.493,0.625,0,0.25,0.375,0.5,0.333,0.591,0.277,0.598,1.106,4582,0.163,1.13,0.885,1935,0.501,0.776,1,0.834,0.429,7,0.595,0,Palestinian Territories,2020,yes,61
2922.46801084844,4803269,25.89,-11.3184661065134,0,0,74.403,3,-0.671,PSG,0.247,-0.732,-0.753,-1.091,-2.163,1.449,-1.236,0.625,0.741,-0.569,-1.271,0.117,-0.572,0,0.135,0.2,0.676,-1.891,1.124,0.259,-1.275,0.774,1.104,0.472,0.555,-0.695,0.208,1.173,-0.708,-0.916,0.173,100,0.065,0.292,0.158,0,-1.754,0,0,0.452,0.713,0,0,0.189,-0.609,0.807,0,0,0,-0.367,1,-0.121,3,0.359,-0.185,1.059,0,0.125,0.188,0,0,0.931,0.211,0.346,0.57,4582,0.054,-1.726,-1.571,99,0.208,0.89,1,0.441,0.16,8,0.545,0,Palestinian Territories,2020,yes,42
12307.2592047015,4294396,14.183,-17.6683327218533,0.535097865738947,0,76.657,2,1.429,PAN,0.717,2.332,2.545,0.942,1.587,1.686,1.691,0.503,0.371,2.463,1.336,0.993,0.126,0.861,-0.279,0.75,0.506,1.617,-0.159,0.899,0.67,0.233,-0.463,0.445,-0.767,2.492,-2.118,-1.177,-1.012,0.647,0.825,100,0.566,0.848,0.45,1,0.886,1,1,0.419,0.502,8,24,0.922,1.181,0.794,2,1,0.591,-1.101,1,0.947,2,0.908,2.17,1.351,0,0,0.1,1,0.667,0.191,0.754,0.847,-0.197,9252,0.554,1.676,1.709,1953,0.789,0.7,1,0.72,0.725,7,0.539,1,Panama,2020,no,0
2455.14534207974,9749640,3.067,-3.16738117629639,11.9417254747487,0.709889074758713,65.787,6,0.206,PNG,0.8,1.465,1.502,-0.377,1.404,0.724,1.333,0.786,0.287,2.499,0.548,1.436,0.221,0.217,-2.158,0.531,0.198,2.08,-1.199,-0.751,0.714,0.827,1.204,0.733,-0.323,1.093,-1.965,-1.547,-1.535,0.401,0.844,100,0.27,0.725,0.234,1,0.844,1,1,0.726,0.807,0,0,0.799,0.764,0.648,1,0,0.148,1.409,0,1.33,9,0.79,1.711,-0.185,0,0,0.125,0,1,0.069,1.271,0.827,-2.392,16177,0.345,1.02,2.236,1961,0.85,0.692,1,0.645,0.726,1,0.436,1,Papua New Guinea,2020,no,0
6095.39137530699,6618695,7.55,-0.819785390971916,1.68263325547904,0.0299623174238903,73.182,2,0.44,PRY,0.708,1.794,1.542,0.096,1.279,1.376,0.839,0.763,0.724,1.685,0.242,-0.357,-0.61,0.624,-0.63,0.534,0.144,1.017,-1.808,-0.144,0.441,0.492,-0.881,0.652,-0.802,1.72,-1.063,1.537,-0.806,0.722,0.814,100,0.35,0.771,0.25,1,0.522,1,1,0.642,0.74,19,20,0.861,0.849,0.764,2,1,0.368,0.535,1,-1.295,2,0.131,2.297,0.138,0,0,0.125,1,1,0.503,0.017,0.778,-0.652,10055,0.424,1.704,1.165,1971,0.715,0.601,1,0.743,0.695,7,0.312,1,Paraguay,2020,yes,2
5754.31060852027,33304756,7.18,-10.8696407826493,3.97961448773443,0.104811146749273,73.665,2,0.992,PER,0.903,2.033,1.963,0.843,1.909,1.541,1.876,0.382,0.626,2.1,1.469,0.546,0.718,0.922,-0.313,0.717,0.377,2.276,-0.523,0.775,-0.433,0.392,0.092,0.471,0.619,1.521,-1.835,-1.931,-0.773,2.446,0.933,100,0.612,0.799,0.524,1,1.323,1,1,0.463,0.232,11,28,0.871,1.509,0.775,2,1,0.715,0.472,1,-0.494,2,1.242,2.207,-0.412,0,0.062,0,1,1,0.166,2.145,0.82,-0.074,6730,0.708,1.444,1.746,1944,0.64,0.813,1,0.59,0.863,7,0.569,1,Peru,2020,yes,2
3195.53888262264,112190977,2.52,-9.5182947406494,0.764112790267085,0.0120548345049257,72.119,6,-0.667,PHL,0.748,-0.063,-1.076,-0.708,0.135,1.279,1.816,0.674,0.39,0.591,-0.775,-0.554,0.977,0.455,-2.282,0.808,0.272,0.841,-0.934,1.431,-0.875,0.246,-0.054,0.685,-0.649,1.064,-1.992,-0.147,0.758,0.305,0.495,100,0.37,0.542,0.184,1,0.622,1,1,0.527,0.601,8,17,0.313,0.613,0.796,1,1,0.172,0.268,1,0.036,7,-0.754,0.74,-0.987,0,0.25,0,1,0,0.371,0.32,0.704,-0.62,12020,0.284,-0.271,0.215,1945,0.795,0.671,1,0.711,0.58,7,0.314,1,Philippines,2020,yes,294
14774.989199307,37899070,3.16,-2.02007073357655,0.535468929487005,0.0207199460419149,76.5,1,0.45,POL,0.646,0.563,1.789,0.963,1.667,2.212,1.549,0.086,0.089,1.53,0.96,1.374,0.98,0.754,2.113,0.589,0.816,2.009,1.982,2.018,-2.755,0.092,2.555,0.086,3.083,0.166,-0.254,-2.727,-0.053,0.856,0.841,100,0.397,0.835,0.525,1,0.372,1,1,0.137,0.103,13,13,0.904,0.839,0.882,2,1,0.418,1.571,0,2.112,1,2.046,1.409,0.185,0,0,0.286,0,1,0.173,0.615,0.848,1.192,8308,0.458,2.101,0.749,1972,0.788,0.782,1,0.731,0.713,7,0.853,1,Poland,2020,no,2
19802.2289134663,10297081,6.8,-8.3005165411776,0.200282467054982,0.023939484713493,80.9756097560976,5,1.831,PRT,0.925,2.397,2.406,1.224,1.878,2.734,2.021,0.127,0.082,2.542,2.485,1.682,3.054,0.966,2.264,0.913,0.929,3.334,2.069,1.779,0.446,0.074,2.077,0.14,-1.994,2.531,-1.723,-2.439,-0.49,1.948,0.984,100,0.81,0.921,0.783,1,1.515,1,1,0.117,0.129,10,17,0.905,1.731,0.939,3,1,0.827,0.666,0,2.5,5,1.603,1.853,0.232,0,0,0.071,0,0.667,0.054,3.135,0.936,1.214,15978,0.813,1.54,2.848,1948,0.942,0.802,1,0.868,0.911,7,0.872,1,Portugal,2020,no,1
58476.1994291413,2760385,0.14,-3.55760399909477,20.2259593186526,10.5957303632833,79.099,3,-0.098,QAT,0.047,-0.611,1.783,0.492,0.811,0.859,1.409,0.39,0.702,-0.039,-1.436,-1.879,0.122,0,1.439,0.355,0.909,-1.179,2.017,-0.474,3.885,0.559,-0.419,0.428,-2.135,-0.997,-1.608,-1.018,-3.271,-2.051,0.168,35,0.091,0.54,0.109,0,-1.25,1,1,0.437,0.452,0,0,0.838,-1.164,0.573,0,0,0,1.383,1,2.012,3,-0.76,-1.254,2.094,0.75,0.083,0,0,0,0.357,-1.924,0.326,0.335,8953,0.089,1.214,-0.483,1980,0.298,0.193,0,0.616,0.345,4,0.424,0,Qatar,2020,no,0
10898.9214214222,19265250,5.03,-3.67751079121797,0.508984051380759,0.18364537995674,74.2536585365854,1,0.286,ROU,0.913,1.936,3.159,0.782,0.982,2.18,1.94,0.282,0.124,2.158,1.243,1.519,1.128,0.902,0.569,0.497,0.586,1.873,0.67,2.429,-0.144,0.092,0.955,0.215,0.395,1.046,-2.319,-3.07,-0.14,0.507,0.904,100,0.47,0.85,0.6,1,0.931,1,1,0.355,0.227,15,15,0.945,1.224,0.911,2,1,0.689,0.182,0,1.32,1,1.915,1.597,-0.354,0,0,0.214,0,1,0.109,1.769,0.827,1.153,10250,0.672,1.634,2.045,1959,0.75,0.765,1,0.813,0.828,7,0.712,1,Romania,2020,no,0
9714.3837890625,144073139,5.59,-2.65365450102773,7.58812544004463,4.70777096931075,71.3387804878049,1,-0.601,RUS,0.282,-0.642,-1.15,-0.753,0.634,2.454,1.941,0.691,0.188,-0.657,-0.619,0.94,0.477,0.341,-1.822,0.303,0.734,0.118,1.142,1.455,0.788,0.264,0.97,0.424,1.161,-1.134,0.108,-0.469,-0.169,-0.992,0.598,100,0.124,0.465,0.201,1,-0.246,1,1,0.691,0.67,8,8,0.269,-0.254,0.922,1,1,0.032,0.038,1,1.635,1,0.189,-0.186,-1.173,0,0.042,0.042,1,0,0.285,-0.605,0.684,0.311,2858,0.104,-0.589,-0.568,1952,0.788,0.616,1,0.363,0.235,7,0.546,1,Russia,2020,no,12
821.733829520469,13146362,11.83,-3.37651719288358,4.10481845130795,0,66.774,4,0.527,RWA,0.137,-1.508,-1.809,0.253,-1.458,1.007,1.772,0.266,0.739,-1.044,-1.343,-0.479,1.368,0.364,-1.133,0.638,0.78,-0.233,1.273,2.153,2.876,0.123,1.3,0.778,0.802,-2.049,0.571,2.68,-1.667,-0.663,0.19,100,0.217,0.391,0.215,1,-0.799,1,1,0.365,0.279,3,8,0.111,-0.222,0.309,1,1,0.017,0.08,1,-0.036,4,0.654,0.537,0.962,0,0.111,0.056,1,0,0.732,-0.115,0.426,-1.241,9296,0.126,-1.676,-0.591,1957,0.7,0.839,1,0.543,0.333,7,0.629,1,Rwanda,2020,yes,1
18856.9138053997,35997107,7.45,-4.34138767799323,17.3184270283149,15.9789107766923,76.239,3,-0.727,SAU,0.09,-1.341,-1.145,-0.529,-1.109,-0.056,1.218,0.467,0.68,-1.533,-2.137,-1.311,0.218,0,0.593,0.281,0.862,1.353,2.089,-0.589,1.92,0.842,-1.744,0.523,-1.359,-2.063,-2.071,-0.981,-1.571,-2.405,0.169,0,0.071,0.189,0.114,0,1.283,1,1,0.535,0.6,0,0,0.174,-1.247,0.545,0,0,0,1.447,1,0.763,3,0.465,-2.897,1.189,0.583,0,0,0,0,0.113,-1.918,0.161,0.519,31875,0.046,-1.528,-1.062,1935,0.265,0.275,1,0.306,0.182,4,0.455,0,Saudi Arabia,2020,yes,60
1391.04695489716,16436120,3.339,1.34207377285524,2.86963190075436,0,68.006,4,2.447,SEN,0.912,2.689,1.992,0.846,1.579,1.382,1.477,0.34,0.271,1.577,1.634,2.073,0.954,0.78,0.698,0.81,0.561,1.969,0.179,0.441,0.398,0.322,1.863,0.299,-0.547,1.23,1.478,-0.485,0.203,0.853,0.886,100,0.606,0.881,0.555,1,1.835,1,1,0.303,0.295,13,13,0.888,1.256,0.775,2,1,0.604,1.427,1,1.192,4,1.579,1.373,0.905,0,0.357,0.071,1,0,0.308,2.899,0.834,0.612,7213,0.576,1.666,1.687,1961,0.862,0.714,1,0.85,0.751,7,0.715,1,Senegal,2020,no,0
6552.08439071824,6899126,9.01,-0.903218501520755,0.947608509343353,0.213906994350929,74.4780487804878,1,0.785,SRB,0.335,1.316,1.654,1.28,1.704,2.279,1.019,0.66,0.222,1.822,-0.101,0.702,-0.33,0.353,-0.53,0.454,0.81,1.128,1.947,1.515,-1.412,0.174,1.527,0.2,0.225,1.698,0.937,-1.034,0.235,-0.768,0.816,100,0.207,0.862,0.31,1,0.069,1,1,0.675,0.661,13,13,0.884,0.246,0.899,1,1,0.1,0.9,0,1.586,1,1.793,1.797,-0.185,0,0,0.143,0,0.667,0.233,-0.722,0.856,0.979,6174,0.251,1.894,0.523,1970,0.753,0.813,1,0.834,0.576,7,0.755,1,Serbia,2020,yes,0
608.338120204502,8233970,3.565,-1.96848689118619,8.22978194152241,0,59.763,4,1.257,SLE,0.849,1.521,1.14,1.382,1.266,0.611,1.115,0.587,0.348,2.226,0.968,1.524,2.578,0.506,0.524,0.948,0.498,0.872,-0.385,1.185,-0.641,0.345,0.781,0.427,-0.277,1.115,-0.12,1.241,-1.056,0.488,0.826,100,0.514,0.812,0.384,1,0.334,0,1,0.617,0.539,6,9,0.786,0.947,0.667,2,1,0.323,1.495,1,0.982,4,1.507,1.537,-1.235,0,0.125,0,1,0.333,0.596,0.92,0.801,-0.079,7966,0.417,1.305,2.077,1964,0.805,0.728,1,0.818,0.726,7,0.646,1,Sierra Leone,2020,no,0
59175.8110412137,5685807,4.1,-3.90105340221118,2.4207226855629e-4,0,84.4658536585366,6,2.126,SGP,0.298,0.104,2.951,2.781,1.12,0.965,1.81,0.006,0.116,0.362,-0.455,-0.404,1.098,0.765,-0.378,0.787,0.951,0.732,2.408,2.446,1.27,0.058,0.997,0.03,-0.59,-1.143,-1.6,0.3,-1.78,1.227,0.689,100,0.356,0.894,0.356,1,1.809,1,1,0.003,0.011,3,3,0.942,0.331,0.714,1,1,0.158,1.487,0,2.496,7,1.879,0.897,1.588,0,0,0.4,0,0,0.098,-0.966,0.721,2.823,19867,0.332,1.7,0.228,1954,0.88,0.348,0,0.91,0.724,7,0.78,1,Singapore,2020,no,0
17617.4487019749,5458827,6.72,-3.33549888710313,0.219233025168727,4.91874857273577e-4,76.8658536585366,1,1.633,SVK,0.939,2.212,2.115,1.733,1.273,2.652,1.818,0.231,0.098,2.347,1.663,1.347,1.555,0.933,1.435,0.778,0.785,3.05,0.92,2.869,-1.157,0.072,1.483,0.164,-0.229,2.187,-1.231,-1.907,-0.295,2.086,0.959,100,0.683,0.921,0.676,1,2.12,1,1,0.202,0.215,10,10,0.913,1.606,0.934,3,1,0.765,1.518,0,1.319,1,1.252,1.147,0.459,0,0,0,0,1,0.052,2.86,0.873,1.986,9861,0.776,1.965,1.657,1973,0.787,0.89,1,0.96,0.917,7,0.765,1,Slovakia,2020,no,0
22963.9334110233,2102419,4.99,-4.24088372175214,0.214171558575469,1.39101147863392e-5,80.5317073170732,1,1.496,SVN,0.791,1.543,2.908,1.921,1.126,2.852,1.227,0.304,0.116,2.254,0.581,1.467,0.525,0.937,1.896,0.739,0.783,0.966,1.594,2.243,-2.067,0.116,2.343,0.13,2.864,0.35,-0.66,-0.974,0.533,2.014,0.852,100,0.572,0.926,0.602,1,1.286,1,1,0.123,0.26,12,12,0.97,1.264,0.948,2,1,0.609,1.439,0,2.085,1,2.075,1.59,-1.122,0,0,0.167,0,0.667,0.163,1.826,0.836,1.731,10235,0.646,2.721,0.97,1963,0.634,0.853,1,0.939,0.869,7,0.797,1,Slovenia,2020,no,0
2079.56035409056,691191,0.891,-3.38111604772683,19.1938888891881,0,70.199,6,0.885,SLB,0.812,1.91,1.835,0.18,1.071,1.309,1.297,0.671,0.402,2.182,1.295,1.206,0.194,0.625,0.795,0.521,0.234,1.562,-0.859,-0.941,1.058,0.828,1.761,0.523,-1.064,1.184,-1.618,-2.066,-1.026,0.124,0.81,100,0.367,0.772,0.348,1,0.664,1,1,0.631,0.682,0,0,0.888,0.939,0.784,2,0,0.422,-2.165,0,-0.587,9,0.93,1.809,0.286,0,0.071,0.286,0,1,0.201,0.917,0.768,-0.989,914,0.467,1.777,1.892,1950,0.621,0.726,0,0.696,0.721,1,0.474,1,Solomon Islands,2020,no,0
511.898809393144,16537016,19.587,-2.55978883616278,11.455284804417,0,55.967,4,-0.69,SOM,0.741,-0.689,-1.489,-1.2,0.071,-0.418,-0.339,0.909,0.774,-0.804,-0.3,1.187,-0.34,0,-2.158,0.525,0.096,0.017,-1.8,-1.581,-0.935,0.955,-0.935,0.911,1.603,0.231,0.328,-1.607,-0.45,0.442,0.551,0.2,0.159,0.16,0.076,0,-0.86,0,1,0.905,0.846,0,2,0.191,0.075,0.294,0,0,0,-1.243,0,-0.922,4,-1.181,-2.157,-1.291,0,0.125,0.062,0,1,0.732,-0.12,0.195,-1.362,2689,0.1,-0.994,0.128,1962,0.248,0.305,1,0.145,0.309,6,0.219,0,Somalia,2020,yes,280
5748.89784492783,58801927,24.34,-5.96335818283997,4.01777511009808,0.213036196999097,65.252,4,1.011,ZAF,0.873,2.017,0.585,0.889,1.537,1.221,2.033,0.326,0.482,1.148,0.736,0.779,1.844,0.742,-0.513,0.898,0.374,2.697,-0.986,0.98,-0.828,0.369,1.263,0.461,0.172,2.104,-1.046,1.529,-0.574,1.184,0.844,100,0.614,0.836,0.469,1,0.82,1,1,0.551,0.363,0,0,0.806,1.187,0.774,2,0,0.532,1.518,1,-0.408,4,1.568,1.963,-2.019,0,0,0.286,0,0.333,0.339,0.991,0.788,-0.54,8365,0.575,2.041,1.226,1952,0.797,0.554,1,0.906,0.823,6,0.62,1,South Africa,2020,yes,17
31378.1579340648,51836239,3.93,-0.709415359397681,0.113270922936166,0.00898681274589818,83.4268292682927,6,1.969,KOR,0.963,1.571,2.669,1.872,1.486,2.106,1.922,0.081,0.026,2.483,2.399,2.626,1.746,0.957,2.232,0.928,0.953,1.767,2.419,2.049,-1.893,0.133,2.162,0.074,0.527,3.025,-0.078,-1.235,-1.248,3.083,0.912,100,0.787,0.959,0.753,1,1.598,1,1,0.048,0.065,12,13,0.973,1.688,0.82,3,1,0.778,0.985,1,2.963,6,1.602,2.681,-1.373,0,0,0.056,1,0,0.028,1.693,0.921,1.233,11751,0.797,3.023,2.609,1953,0.935,0.877,1,0.968,0.938,7,0.873,1,South Korea,2020,no,0
24829.6485910222,47365655,15.53,-11.1672978596983,0.0381216045324834,2.95734987987405e-4,82.3317073170732,5,2.805,ESP,0.881,2.365,3.118,2.363,1.843,3.011,1.882,0.026,0.035,2.689,1.93,2.617,1.725,0.973,1.901,0.881,0.917,1.537,2.278,3.103,-2.153,0.042,1.874,0.055,-0.108,2.052,-0.457,-1.688,0.066,0.938,0.883,100,0.775,0.971,0.796,1,2.28,1,1,0.021,0.022,0,0,0.978,1.655,0.956,3,0,0.807,1.743,0,1.771,5,2.538,1.259,-0.503,0,0,0.05,0,1,0.022,2.318,0.919,2.214,15000,0.793,2.886,2.871,1968,0.863,0.886,1,0.982,0.903,4,0.908,1,Spain,2020,yes,0
4229.74959441854,21919000,5.36,-4.62451581633715,0.0850400982115445,0,76.393,6,0.078,LKA,0.648,-0.171,0.47,-0.889,0.592,1.491,0.583,0.733,0.619,1.128,0.953,0.761,0.896,0.769,-0.594,0.467,0.763,1.053,0.875,1.51,-0.108,0.207,-0.614,0.516,0.915,0.269,-1.509,-0.029,0.285,-0.494,0.738,100,0.315,0.649,0.385,1,0.781,1,1,0.503,0.786,8,8,0.556,0.619,0.846,2,1,0.349,0.964,1,0.648,8,0.815,0.539,-0.274,0,0.083,0.083,1,0.667,0.569,0.584,0.78,0.03,9180,0.361,0.032,-0.461,1949,0.783,0.873,1,0.681,0.575,7,0.627,1,Sri Lanka,2020,yes,1
1828.15002441406,44440486,19.208,-3.62980082410752,9.29265238055366,1.87511902407651,65.614,4,-0.149,SDN,0.555,-0.627,-1.012,-0.042,-0.376,0.216,0.733,0.485,0.802,-0.364,0.08,-0.489,0.003,0,-0.207,0.5,0.193,-0.298,-1.647,-0.983,-1.86,0.833,0.247,0.791,0.229,-0.482,-1.134,0.186,0.129,-0.413,0.42,100,0.157,0.316,0.082,0,0.958,1,1,0.645,0.49,0,7,0.336,-0.045,0.493,0,0,0,0.937,0.5,-1.433,4,-0.47,-0.7,-1.439,0,0.125,0.042,0,0,0.701,1.16,0.3,-0.333,265,0.083,-0.136,0.744,99,0.336,0.311,1,0.345,0.233,8,0.23,0,Sudan,2020,yes,33
7275.36496442724,607065,8.739,-15.9751917148622,4.60122863820656,2.99417364471055,72.561,2,0.521,SUR,0.874,1.484,2.021,-0.096,1.725,0.946,1.731,0.201,0.476,2.405,1.994,0.859,1.171,0.858,1.309,0.721,0.736,1.086,0.782,0.782,0.404,0.273,0.786,0.429,-0.605,2.108,-1.065,1.205,-0.865,2.152,0.911,100,0.569,0.819,0.552,1,1.908,1,1,0.241,0.164,0,0,0.881,1.366,0.758,2,0,0.629,1.443,1,0.514,10,0.84,2.207,0.632,0,0.167,0,0,0.333,0.497,0.633,0.865,1.42,10333,0.64,1.5,1.88,1959,0.834,0.749,1,0.781,0.84,6,0.684,1,Suriname,2020,no,0
51952.6731328342,10353442,8.29,-2.17021317885872,0.370599691340783,0.0132039613355993,82.3560975609756,5,4.056,SWE,0.964,3.303,3.294,3.627,1.963,2.336,1.974,0.003,0.018,2.608,2.016,1.582,1.482,0.949,2.308,0.937,0.892,2.755,1.577,3.236,0.804,0.024,2.344,0.035,-1.918,2.358,-2.184,-2.315,-0.814,3.557,0.914,100,0.838,0.988,0.824,1,1.974,1,1,0.012,0.004,0,0,0.99,1.928,0.941,3,0,0.846,0.834,0,3.21,5,3.044,2.606,-0.371,0,0,0,0,1,0.017,2.011,0.947,1.617,36746,0.873,3.597,3.074,1946,0.896,0.954,1,0.977,0.98,4,0.914,1,Sweden,2020,yes,3
